# Photoabsorption spectrum from real-time propagation
# GPAW version: 19.8.1
# Total time = 44.9700 fs, Time steps = [30.0000] as
# Kick = [1e-05, 0, 0]
# Gaussian folding, Width = 0.0600 eV = 0.002205 Hartree <=> FWHM = 0.141289 eV
#    om (eV)                  S_x                  S_y                  S_z
    4.090000     3.1003599604e-01     0.0000000000e+00     0.0000000000e+00
    4.120000     2.7601652495e-01     0.0000000000e+00     0.0000000000e+00
    4.150000     3.1434075827e-01     0.0000000000e+00     0.0000000000e+00
    4.180000     4.3189713563e-01    -0.0000000000e+00    -0.0000000000e+00
    4.210000     5.6330811463e-01    -0.0000000000e+00    -0.0000000000e+00
    4.240000     6.1287484716e-01    -0.0000000000e+00    -0.0000000000e+00
    4.270000     5.3746060648e-01     0.0000000000e+00     0.0000000000e+00
    4.300000     3.8646109066e-01     0.0000000000e+00     0.0000000000e+00
    4.330000     2.5303892781e-01     0.0000000000e+00     0.0000000000e+00
    4.360000     1.9470534303e-01     0.0000000000e+00     0.0000000000e+00
    4.390000     2.0612409504e-01     0.0000000000e+00     0.0000000000e+00
    4.420000     2.4454029454e-01    -0.0000000000e+00    -0.0000000000e+00
    4.450000     2.6485530567e-01     0.0000000000e+00     0.0000000000e+00
    4.480000     2.4874766947e-01     0.0000000000e+00     0.0000000000e+00
    4.510000     2.1116467324e-01     0.0000000000e+00     0.0000000000e+00
    4.540000     1.7419541367e-01     0.0000000000e+00     0.0000000000e+00
    4.570000     1.4814969667e-01     0.0000000000e+00     0.0000000000e+00
    4.600000     1.4394945152e-01     0.0000000000e+00     0.0000000000e+00
    4.630000     1.8171519617e-01     0.0000000000e+00     0.0000000000e+00
    4.660000     2.7680070068e-01     0.0000000000e+00     0.0000000000e+00
    4.690000     4.2095192221e-01     0.0000000000e+00     0.0000000000e+00
    4.720000     5.7164092648e-01     0.0000000000e+00     0.0000000000e+00
    4.750000     6.6538472203e-01     0.0000000000e+00     0.0000000000e+00
    4.780000     6.5801694831e-01     0.0000000000e+00     0.0000000000e+00
    4.810000     5.5607706245e-01     0.0000000000e+00     0.0000000000e+00
    4.840000     4.1275137042e-01     0.0000000000e+00     0.0000000000e+00
    4.870000     2.9745628163e-01     0.0000000000e+00     0.0000000000e+00
    4.900000     2.5776113111e-01     0.0000000000e+00     0.0000000000e+00
    4.930000     2.9994173905e-01     0.0000000000e+00     0.0000000000e+00
    4.960000     3.9937718481e-01     0.0000000000e+00     0.0000000000e+00
    4.990000     5.1373579029e-01     0.0000000000e+00     0.0000000000e+00
    5.020000     5.8770148520e-01    -0.0000000000e+00    -0.0000000000e+00
    5.050000     5.7245745692e-01    -0.0000000000e+00    -0.0000000000e+00
    5.080000     4.5777724580e-01    -0.0000000000e+00    -0.0000000000e+00
    5.110000     2.8600645151e-01     0.0000000000e+00     0.0000000000e+00
    5.140000     1.3029913655e-01     0.0000000000e+00     0.0000000000e+00
    5.170000     4.6509064245e-02     0.0000000000e+00     0.0000000000e+00
    5.200000     3.9393511917e-02     0.0000000000e+00     0.0000000000e+00
    5.230000     7.4888164326e-02     0.0000000000e+00     0.0000000000e+00
    5.260000     1.1284228368e-01     0.0000000000e+00     0.0000000000e+00
    5.290000     1.2647856053e-01     0.0000000000e+00     0.0000000000e+00
    5.320000     1.1171432631e-01     0.0000000000e+00     0.0000000000e+00
    5.350000     8.5250332403e-02     0.0000000000e+00     0.0000000000e+00
    5.380000     6.6576080326e-02     0.0000000000e+00     0.0000000000e+00
    5.410000     6.4556544453e-02     0.0000000000e+00    -0.0000000000e+00
    5.440000     7.9113715121e-02    -0.0000000000e+00     0.0000000000e+00
    5.470000     1.0582222393e-01     0.0000000000e+00     0.0000000000e+00
    5.500000     1.3886981038e-01     0.0000000000e+00     0.0000000000e+00
    5.530000     1.7017889063e-01     0.0000000000e+00     0.0000000000e+00
    5.560000     1.8690127013e-01     0.0000000000e+00     0.0000000000e+00
    5.590000     1.8067737972e-01     0.0000000000e+00     0.0000000000e+00
    5.620000     1.5896664229e-01     0.0000000000e+00     0.0000000000e+00
    5.650000     1.3677182809e-01     0.0000000000e+00     0.0000000000e+00
    5.680000     1.2116961044e-01     0.0000000000e+00     0.0000000000e+00
    5.710000     1.0856544699e-01     0.0000000000e+00     0.0000000000e+00
    5.740000     9.2151007402e-02     0.0000000000e+00     0.0000000000e+00
    5.770000     7.3519302890e-02     0.0000000000e+00     0.0000000000e+00
    5.800000     6.5916528814e-02     0.0000000000e+00     0.0000000000e+00
    5.830000     7.9468131792e-02     0.0000000000e+00     0.0000000000e+00
    5.860000     1.0899827418e-01     0.0000000000e+00     0.0000000000e+00
    5.890000     1.3934145416e-01     0.0000000000e+00     0.0000000000e+00
    5.920000     1.5389509206e-01     0.0000000000e+00     0.0000000000e+00
    5.950000     1.4360336122e-01    -0.0000000000e+00     0.0000000000e+00
    5.980000     1.1807811921e-01    -0.0000000000e+00    -0.0000000000e+00
    6.010000     1.0104081422e-01    -0.0000000000e+00    -0.0000000000e+00
    6.040000     1.0983514259e-01    -0.0000000000e+00    -0.0000000000e+00
    6.070000     1.4132273043e-01     0.0000000000e+00     0.0000000000e+00
    6.100000     1.7336244976e-01     0.0000000000e+00     0.0000000000e+00
    6.130000     1.8154427136e-01     0.0000000000e+00     0.0000000000e+00
    6.160000     1.6071609666e-01     0.0000000000e+00     0.0000000000e+00
    6.190000     1.2647149778e-01    -0.0000000000e+00     0.0000000000e+00
    6.220000     9.6130565476e-02    -0.0000000000e+00    -0.0000000000e+00
    6.250000     7.5849263861e-02    -0.0000000000e+00    -0.0000000000e+00
    6.280000     6.3228670669e-02    -0.0000000000e+00    -0.0000000000e+00
    6.310000     5.5878880944e-02     0.0000000000e+00    -0.0000000000e+00
    6.340000     5.5329907443e-02     0.0000000000e+00     0.0000000000e+00
    6.370000     6.0914206259e-02     0.0000000000e+00     0.0000000000e+00
    6.400000     6.5865531255e-02     0.0000000000e+00     0.0000000000e+00
    6.430000     6.4878663253e-02     0.0000000000e+00     0.0000000000e+00
    6.460000     5.7699088268e-02     0.0000000000e+00     0.0000000000e+00
    6.490000     4.4464221699e-02     0.0000000000e+00    -0.0000000000e+00
