# Photoabsorption spectrum from real-time propagation
# GPAW version: 19.8.1
# Total time = 44.9700 fs, Time steps = [30.0000] as
# Kick = [0, 1e-05, 0]
# Gaussian folding, Width = 0.0600 eV = 0.002205 Hartree <=> FWHM = 0.141289 eV
#    om (eV)                  S_x                  S_y                  S_z
   18.500000    -0.0000000000e+00     1.0859615569e-02     0.0000000000e+00
   18.550000    -0.0000000000e+00     1.1264808592e-02     0.0000000000e+00
   18.600000     0.0000000000e+00     1.0302046966e-02     0.0000000000e+00
   18.650000     0.0000000000e+00     9.0187683009e-03     0.0000000000e+00
   18.700000     0.0000000000e+00     9.6502220557e-03     0.0000000000e+00
   18.750000     0.0000000000e+00     1.0891112132e-02     0.0000000000e+00
   18.800000     0.0000000000e+00     1.1885516552e-02     0.0000000000e+00
   18.850000     0.0000000000e+00     1.5105509804e-02     0.0000000000e+00
   18.900000     0.0000000000e+00     1.8397059975e-02     0.0000000000e+00
   18.950000     0.0000000000e+00     1.9271735820e-02    -0.0000000000e+00
   19.000000     0.0000000000e+00     1.8175687248e-02     0.0000000000e+00
   19.050000     0.0000000000e+00     1.6037053370e-02     0.0000000000e+00
   19.100000     0.0000000000e+00     1.2806932545e-02     0.0000000000e+00
   19.150000     0.0000000000e+00     1.0283664325e-02     0.0000000000e+00
   19.200000    -0.0000000000e+00     9.8444644846e-03     0.0000000000e+00
   19.250000    -0.0000000000e+00     1.1500315332e-02     0.0000000000e+00
   19.300000    -0.0000000000e+00     1.3188895124e-02     0.0000000000e+00
   19.350000    -0.0000000000e+00     1.3127360868e-02     0.0000000000e+00
   19.400000     0.0000000000e+00     1.2909317102e-02     0.0000000000e+00
   19.450000    -0.0000000000e+00     1.3505178084e-02     0.0000000000e+00
   19.500000    -0.0000000000e+00     1.4305021012e-02     0.0000000000e+00
   19.550000    -0.0000000000e+00     1.3725160478e-02     0.0000000000e+00
   19.600000    -0.0000000000e+00     1.2483904807e-02     0.0000000000e+00
   19.650000     0.0000000000e+00     1.0666141076e-02     0.0000000000e+00
   19.700000     0.0000000000e+00     1.0056330371e-02     0.0000000000e+00
   19.750000     0.0000000000e+00     1.2062523809e-02    -0.0000000000e+00
   19.800000     0.0000000000e+00     1.4652738792e-02    -0.0000000000e+00
   19.850000     0.0000000000e+00     1.4300851912e-02    -0.0000000000e+00
   19.900000     0.0000000000e+00     1.1712463587e-02     0.0000000000e+00
   19.950000     0.0000000000e+00     1.1240256273e-02     0.0000000000e+00
   20.000000     0.0000000000e+00     1.2796709190e-02     0.0000000000e+00
   20.050000    -0.0000000000e+00     1.4805300631e-02    -0.0000000000e+00
   20.100000    -0.0000000000e+00     1.7468918122e-02    -0.0000000000e+00
   20.150000    -0.0000000000e+00     2.1084875757e-02    -0.0000000000e+00
   20.200000     0.0000000000e+00     2.1643573556e-02    -0.0000000000e+00
   20.250000     0.0000000000e+00     1.8949152423e-02     0.0000000000e+00
   20.300000    -0.0000000000e+00     1.7860131332e-02     0.0000000000e+00
   20.350000    -0.0000000000e+00     1.9287849100e-02     0.0000000000e+00
   20.400000    -0.0000000000e+00     1.9854538427e-02     0.0000000000e+00
   20.450000     0.0000000000e+00     1.8766094234e-02     0.0000000000e+00
   20.500000     0.0000000000e+00     1.7588503193e-02     0.0000000000e+00
   20.550000     0.0000000000e+00     1.6146019661e-02     0.0000000000e+00
   20.600000     0.0000000000e+00     1.5144766353e-02     0.0000000000e+00
   20.650000     0.0000000000e+00     1.5295446397e-02     0.0000000000e+00
   20.700000     0.0000000000e+00     1.5811579758e-02     0.0000000000e+00
   20.750000     0.0000000000e+00     1.4939604146e-02     0.0000000000e+00
   20.800000    -0.0000000000e+00     1.3747248643e-02     0.0000000000e+00
   20.850000     0.0000000000e+00     1.2126143347e-02     0.0000000000e+00
   20.900000     0.0000000000e+00     1.0333909238e-02     0.0000000000e+00
   20.950000     0.0000000000e+00     9.7500176378e-03     0.0000000000e+00
   21.000000     0.0000000000e+00     1.0910626782e-02    -0.0000000000e+00
   21.050000     0.0000000000e+00     1.2824210519e-02    -0.0000000000e+00
   21.100000     0.0000000000e+00     1.3572809491e-02     0.0000000000e+00
   21.150000     0.0000000000e+00     1.3476215453e-02     0.0000000000e+00
   21.200000     0.0000000000e+00     1.2883518640e-02     0.0000000000e+00
   21.250000     0.0000000000e+00     1.3085584550e-02     0.0000000000e+00
   21.300000     0.0000000000e+00     1.3879915204e-02     0.0000000000e+00
   21.350000     0.0000000000e+00     1.4365712382e-02     0.0000000000e+00
   21.400000    -0.0000000000e+00     1.4143026550e-02     0.0000000000e+00
   21.450000    -0.0000000000e+00     1.4427990532e-02     0.0000000000e+00
   21.500000    -0.0000000000e+00     1.5397866765e-02     0.0000000000e+00
   21.550000    -0.0000000000e+00     1.5398831880e-02     0.0000000000e+00
   21.600000    -0.0000000000e+00     1.3843930329e-02     0.0000000000e+00
   21.650000    -0.0000000000e+00     1.2530805252e-02     0.0000000000e+00
   21.700000    -0.0000000000e+00     1.2974511773e-02     0.0000000000e+00
   21.750000    -0.0000000000e+00     1.4575105049e-02     0.0000000000e+00
   21.800000    -0.0000000000e+00     1.7750495221e-02     0.0000000000e+00
   21.850000     0.0000000000e+00     1.9679272805e-02     0.0000000000e+00
   21.900000     0.0000000000e+00     1.7697385008e-02     0.0000000000e+00
   21.950000     0.0000000000e+00     1.4646073218e-02     0.0000000000e+00
   22.000000     0.0000000000e+00     1.3561224334e-02    -0.0000000000e+00
   22.050000     0.0000000000e+00     1.2370350241e-02    -0.0000000000e+00
   22.100000    -0.0000000000e+00     1.1120425174e-02     0.0000000000e+00
   22.150000    -0.0000000000e+00     1.0811392577e-02     0.0000000000e+00
   22.200000     0.0000000000e+00     1.0708683335e-02     0.0000000000e+00
   22.250000     0.0000000000e+00     1.1341433765e-02     0.0000000000e+00
   22.300000     0.0000000000e+00     1.1606481977e-02     0.0000000000e+00
   22.350000     0.0000000000e+00     1.0593707340e-02     0.0000000000e+00
   22.400000     0.0000000000e+00     8.5884026697e-03     0.0000000000e+00
   22.450000     0.0000000000e+00     7.7435269779e-03     0.0000000000e+00
   22.500000     0.0000000000e+00     8.5068039308e-03     0.0000000000e+00
   22.550000     0.0000000000e+00     1.0177597783e-02     0.0000000000e+00
   22.600000     0.0000000000e+00     1.1640284985e-02     0.0000000000e+00
   22.650000     0.0000000000e+00     1.2103361958e-02     0.0000000000e+00
   22.700000    -0.0000000000e+00     1.1039061474e-02     0.0000000000e+00
   22.750000    -0.0000000000e+00     9.2556320743e-03     0.0000000000e+00
   22.800000     0.0000000000e+00     8.4977756052e-03     0.0000000000e+00
   22.850000     0.0000000000e+00     8.5364813618e-03     0.0000000000e+00
   22.900000     0.0000000000e+00     9.4345429951e-03     0.0000000000e+00
   22.950000     0.0000000000e+00     1.0547223048e-02     0.0000000000e+00
   23.000000     0.0000000000e+00     1.1561158694e-02    -0.0000000000e+00
   23.050000     0.0000000000e+00     1.1975403762e-02    -0.0000000000e+00
   23.100000     0.0000000000e+00     1.2839620823e-02    -0.0000000000e+00
   23.150000     0.0000000000e+00     1.3648434224e-02    -0.0000000000e+00
   23.200000     0.0000000000e+00     1.3075452833e-02     0.0000000000e+00
   23.250000     0.0000000000e+00     1.1423200463e-02    -0.0000000000e+00
   23.300000    -0.0000000000e+00     1.0014720728e-02    -0.0000000000e+00
   23.350000    -0.0000000000e+00     9.9633515819e-03    -0.0000000000e+00
   23.400000    -0.0000000000e+00     1.1353069820e-02    -0.0000000000e+00
   23.450000    -0.0000000000e+00     1.4953360869e-02    -0.0000000000e+00
   23.500000    -0.0000000000e+00     1.9021417536e-02    -0.0000000000e+00
   23.550000     0.0000000000e+00     2.0775515193e-02     0.0000000000e+00
   23.600000     0.0000000000e+00     1.8597669672e-02     0.0000000000e+00
   23.650000     0.0000000000e+00     1.5618517484e-02     0.0000000000e+00
   23.700000     0.0000000000e+00     1.4174642689e-02     0.0000000000e+00
   23.750000     0.0000000000e+00     1.3427430583e-02     0.0000000000e+00
   23.800000     0.0000000000e+00     1.2153048389e-02     0.0000000000e+00
   23.850000     0.0000000000e+00     1.1075894011e-02     0.0000000000e+00
   23.900000     0.0000000000e+00     1.1561225329e-02     0.0000000000e+00
   23.950000     0.0000000000e+00     1.2852570514e-02     0.0000000000e+00
   24.000000     0.0000000000e+00     1.4140086352e-02     0.0000000000e+00
   24.050000     0.0000000000e+00     1.4779720717e-02     0.0000000000e+00
   24.100000     0.0000000000e+00     1.5448141532e-02     0.0000000000e+00
   24.150000     0.0000000000e+00     1.5043952360e-02     0.0000000000e+00
   24.200000     0.0000000000e+00     1.3392422462e-02     0.0000000000e+00
   24.250000    -0.0000000000e+00     1.1038635028e-02     0.0000000000e+00
   24.300000     0.0000000000e+00     9.2917864337e-03     0.0000000000e+00
   24.350000     0.0000000000e+00     8.5881581190e-03     0.0000000000e+00
   24.400000     0.0000000000e+00     8.6574129309e-03     0.0000000000e+00
   24.450000     0.0000000000e+00     9.7839660019e-03     0.0000000000e+00
   24.500000     0.0000000000e+00     1.1225823125e-02     0.0000000000e+00
   24.550000     0.0000000000e+00     1.2290500989e-02     0.0000000000e+00
   24.600000     0.0000000000e+00     1.2320842657e-02     0.0000000000e+00
   24.650000     0.0000000000e+00     1.2371118381e-02     0.0000000000e+00
   24.700000     0.0000000000e+00     1.2733331857e-02     0.0000000000e+00
   24.750000     0.0000000000e+00     1.2740435051e-02     0.0000000000e+00
   24.800000     0.0000000000e+00     1.1135903783e-02     0.0000000000e+00
   24.850000     0.0000000000e+00     9.3541601970e-03     0.0000000000e+00
   24.900000     0.0000000000e+00     8.6941932984e-03     0.0000000000e+00
   24.950000     0.0000000000e+00     9.0595077913e-03     0.0000000000e+00
   25.000000     0.0000000000e+00     1.0096037535e-02    -0.0000000000e+00
   25.050000     0.0000000000e+00     1.0957560095e-02    -0.0000000000e+00
   25.100000     0.0000000000e+00     1.1170633757e-02     0.0000000000e+00
   25.150000     0.0000000000e+00     1.0317116897e-02     0.0000000000e+00
   25.200000    -0.0000000000e+00     9.4943284522e-03     0.0000000000e+00
   25.250000    -0.0000000000e+00     8.7174617109e-03     0.0000000000e+00
   25.300000    -0.0000000000e+00     8.6150799532e-03     0.0000000000e+00
   25.350000     0.0000000000e+00     9.1952467401e-03     0.0000000000e+00
   25.400000     0.0000000000e+00     9.8359232170e-03     0.0000000000e+00
   25.450000     0.0000000000e+00     9.6192603026e-03     0.0000000000e+00
   25.500000     0.0000000000e+00     9.4993598088e-03     0.0000000000e+00
   25.550000     0.0000000000e+00     9.7849720914e-03     0.0000000000e+00
   25.600000     0.0000000000e+00     9.5340822683e-03     0.0000000000e+00
   25.650000     0.0000000000e+00     9.8945988683e-03     0.0000000000e+00
   25.700000     0.0000000000e+00     1.1185688660e-02     0.0000000000e+00
   25.750000     0.0000000000e+00     1.1959112552e-02     0.0000000000e+00
   25.800000     0.0000000000e+00     1.0488998719e-02     0.0000000000e+00
   25.850000     0.0000000000e+00     9.2848317912e-03     0.0000000000e+00
   25.900000     0.0000000000e+00     9.7443367824e-03     0.0000000000e+00
   25.950000     0.0000000000e+00     1.0652323576e-02     0.0000000000e+00
   26.000000     0.0000000000e+00     1.0781712883e-02     0.0000000000e+00
   26.050000     0.0000000000e+00     1.2230493834e-02     0.0000000000e+00
   26.100000     0.0000000000e+00     1.5956432164e-02     0.0000000000e+00
   26.150000     0.0000000000e+00     1.8919125402e-02    -0.0000000000e+00
   26.200000     0.0000000000e+00     1.9220465139e-02    -0.0000000000e+00
   26.250000     0.0000000000e+00     1.8719492695e-02    -0.0000000000e+00
   26.300000     0.0000000000e+00     1.7615597472e-02     0.0000000000e+00
   26.350000    -0.0000000000e+00     1.3911201481e-02     0.0000000000e+00
   26.400000    -0.0000000000e+00     1.0946278093e-02     0.0000000000e+00
   26.450000    -0.0000000000e+00     9.9933647276e-03    -0.0000000000e+00
   26.500000     0.0000000000e+00     9.6818735270e-03    -0.0000000000e+00
   26.550000     0.0000000000e+00     9.0572408155e-03     0.0000000000e+00
   26.600000    -0.0000000000e+00     8.9755528044e-03     0.0000000000e+00
   26.650000    -0.0000000000e+00     1.0491223305e-02     0.0000000000e+00
   26.700000     0.0000000000e+00     1.3283230562e-02    -0.0000000000e+00
   26.750000    -0.0000000000e+00     1.6602194270e-02    -0.0000000000e+00
   26.800000    -0.0000000000e+00     1.9694517567e-02    -0.0000000000e+00
   26.850000    -0.0000000000e+00     2.0817944677e-02    -0.0000000000e+00
   26.900000     0.0000000000e+00     1.7721192240e-02     0.0000000000e+00
   26.950000     0.0000000000e+00     1.3577298468e-02     0.0000000000e+00
   27.000000     0.0000000000e+00     1.1738117889e-02     0.0000000000e+00
   27.050000     0.0000000000e+00     1.2149812388e-02     0.0000000000e+00
   27.100000     0.0000000000e+00     1.2195869052e-02     0.0000000000e+00
   27.150000    -0.0000000000e+00     1.1801522263e-02     0.0000000000e+00
   27.200000    -0.0000000000e+00     1.1955476101e-02     0.0000000000e+00
   27.250000     0.0000000000e+00     1.1758113223e-02     0.0000000000e+00
   27.300000     0.0000000000e+00     1.0349979985e-02     0.0000000000e+00
   27.350000     0.0000000000e+00     8.5472387085e-03     0.0000000000e+00
   27.400000     0.0000000000e+00     8.0142325545e-03     0.0000000000e+00
   27.450000     0.0000000000e+00     8.0674507207e-03     0.0000000000e+00
   27.500000     0.0000000000e+00     8.3083696896e-03     0.0000000000e+00
   27.550000     0.0000000000e+00     8.7155167612e-03    -0.0000000000e+00
   27.600000     0.0000000000e+00     1.0299295465e-02    -0.0000000000e+00
   27.650000     0.0000000000e+00     1.1866402757e-02    -0.0000000000e+00
   27.700000     0.0000000000e+00     1.1450947897e-02     0.0000000000e+00
   27.750000     0.0000000000e+00     9.5805950126e-03     0.0000000000e+00
   27.800000     0.0000000000e+00     8.9709504161e-03     0.0000000000e+00
   27.850000     0.0000000000e+00     9.3938169872e-03     0.0000000000e+00
   27.900000     0.0000000000e+00     8.6359420703e-03     0.0000000000e+00
   27.950000     0.0000000000e+00     7.9732541792e-03     0.0000000000e+00
   28.000000    -0.0000000000e+00     8.8533766736e-03     0.0000000000e+00
   28.050000    -0.0000000000e+00     1.0655312923e-02     0.0000000000e+00
   28.100000    -0.0000000000e+00     1.0780806282e-02     0.0000000000e+00
   28.150000    -0.0000000000e+00     9.3194926242e-03     0.0000000000e+00
   28.200000    -0.0000000000e+00     7.4372339411e-03     0.0000000000e+00
   28.250000    -0.0000000000e+00     6.4690929739e-03     0.0000000000e+00
   28.300000     0.0000000000e+00     6.7649316353e-03     0.0000000000e+00
   28.350000     0.0000000000e+00     8.5888718177e-03     0.0000000000e+00
   28.400000     0.0000000000e+00     1.1251559428e-02     0.0000000000e+00
   28.450000     0.0000000000e+00     1.2252003223e-02     0.0000000000e+00
   28.500000     0.0000000000e+00     1.1373102982e-02     0.0000000000e+00
   28.550000     0.0000000000e+00     1.0087687186e-02    -0.0000000000e+00
   28.600000     0.0000000000e+00     9.7617321879e-03     0.0000000000e+00
   28.650000     0.0000000000e+00     9.8811037525e-03     0.0000000000e+00
   28.700000     0.0000000000e+00     1.0572204883e-02     0.0000000000e+00
   28.750000     0.0000000000e+00     1.1251450881e-02     0.0000000000e+00
   28.800000     0.0000000000e+00     1.1226450982e-02     0.0000000000e+00
   28.850000     0.0000000000e+00     1.0084674260e-02     0.0000000000e+00
   28.900000     0.0000000000e+00     9.1435246635e-03     0.0000000000e+00
   28.950000     0.0000000000e+00     8.9928894986e-03     0.0000000000e+00
   29.000000     0.0000000000e+00     8.6539416106e-03     0.0000000000e+00
   29.050000     0.0000000000e+00     8.2317953016e-03     0.0000000000e+00
   29.100000     0.0000000000e+00     7.6479866277e-03     0.0000000000e+00
   29.150000     0.0000000000e+00     7.4609585856e-03     0.0000000000e+00
   29.200000     0.0000000000e+00     8.1112529911e-03     0.0000000000e+00
   29.250000     0.0000000000e+00     1.0324701630e-02     0.0000000000e+00
   29.300000     0.0000000000e+00     1.2121035509e-02     0.0000000000e+00
   29.350000     0.0000000000e+00     1.2006062005e-02     0.0000000000e+00
   29.400000     0.0000000000e+00     1.0033569713e-02    -0.0000000000e+00
   29.450000     0.0000000000e+00     8.3529726036e-03    -0.0000000000e+00
   29.500000     0.0000000000e+00     8.9333114151e-03    -0.0000000000e+00
   29.550000     0.0000000000e+00     1.1000369665e-02    -0.0000000000e+00
   29.600000    -0.0000000000e+00     1.3211616704e-02    -0.0000000000e+00
   29.650000    -0.0000000000e+00     1.3828680558e-02     0.0000000000e+00
   29.700000    -0.0000000000e+00     1.2715284004e-02     0.0000000000e+00
   29.750000    -0.0000000000e+00     1.0784711896e-02     0.0000000000e+00
   29.800000    -0.0000000000e+00     9.4887847746e-03     0.0000000000e+00
   29.850000    -0.0000000000e+00     8.7203108592e-03     0.0000000000e+00
   29.900000     0.0000000000e+00     8.6849550699e-03     0.0000000000e+00
   29.950000     0.0000000000e+00     9.4088243507e-03     0.0000000000e+00
   30.000000     0.0000000000e+00     1.1535655778e-02     0.0000000000e+00
